MessageType,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters
Fix,GT,37.4440493000,-122.2329349000,10.91098256049554,3.1596005,0.1,215.77008,1626727776999,,,,
Fix,GT,37.4440304000,-122.2329464000,10.833945487082474,2.0088499,0.1,209.08101,1626727777999,,,,
Fix,GT,37.4440124000,-122.2329580000,10.790964449816556,2.4611883,0.1,207.95422,1626727778999,,,,
Fix,GT,37.4439896000,-122.2329727000,10.709023012709963,3.4006767,0.1,207.23798,1626727779999,,,,
Fix,GT,37.4439570000,-122.2329935000,10.636991546486058,4.5404825,0.1,207.0068,1626727780999,,,,
Fix,GT,37.4439210000,-122.2330173000,10.562986637867539,4.3681555,0.1,207.98817,1626727781999,,,,
Fix,GT,37.4438899000,-122.2330422000,10.500005175735112,3.7388146,0.1,213.083,1626727782999,,,,
Fix,GT,37.4438685000,-122.2330645000,10.43198708603336,2.3996649,0.1,218.79402,1626727783999,,,,
Fix,GT,37.4438566000,-122.2330822000,10.30800024953544,2.0788298,0.1,226.40538,1626727784999,,,,
Fix,GT,37.4438497000,-122.2331064000,10.159051282578275,2.5739098,0.1,244.40196,1626727785999,,,,
Fix,GT,37.4438519000,-122.2331417000,10.11790018853901,3.7423131,0.1,269.36368,1626727786999,,,,
Fix,GT,37.4438661000,-122.2331904000,10.03301437445407,5.573501,0.1,290.67267,1626727787999,,,,
Fix,GT,37.4438931000,-122.2332567000,9.843046804426876,7.609839,0.1,297.31253,1626727788999,,,,
Fix,GT,37.4439307000,-122.2333391000,9.604069365725252,8.9830885,0.1,300.73718,1626727789999,,,,
Fix,GT,37.4439756000,-122.2334306000,9.383037669783675,10.03831,0.1,301.61572,1626727790999,,,,
Fix,GT,37.4440246000,-122.2335299000,9.100083435087072,10.485091,0.1,301.89655,1626727791999,,,,
Fix,GT,37.4440760000,-122.2336319000,8.795041986819172,10.884768,0.1,302.43347,1626727792999,,,,
Fix,GT,37.4441292000,-122.2337360000,8.582087480587916,11.000386,0.1,302.82828,1626727793999,,,,
Fix,GT,37.4441838000,-122.2338399000,8.35605105667014,10.999447,0.1,303.60165,1626727794999,,,,
Fix,GT,37.4442376000,-122.2339417000,8.130074144516072,10.466315,0.1,303.3951,1626727795999,,,,
Fix,GT,37.4442865000,-122.2340347000,7.940027844345764,9.21237,0.1,303.3416,1626727796999,,,,
Fix,GT,37.4443290000,-122.2341153000,7.756004944708934,7.8801823,0.1,303.4716,1626727797999,,,,
Fix,GT,37.4443607000,-122.2341813000,7.616986691479809,5.6063585,0.1,299.78308,1626727798999,,,,
Fix,GT,37.4443794000,-122.2342247000,7.516986795430199,3.3387177,0.1,298.544,1626727799999,,,,
Fix,GT,37.4443906000,-122.2342507000,7.4659637645051475,1.9380925,0.1,298.46735,1626727800999,,,,
Fix,GT,37.4443957000,-122.2342627000,7.449954328722242,0.45137888,0.1,298.47473,1626727801999,,,,
Fix,GT,37.4443960000,-122.2342634000,7.439949989318848,0.0014571267,0.1,298.47586,1626727802999,,,,
Fix,GT,37.4443960000,-122.2342634000,7.437954721714334,0.002236068,0.1,298.47656,1626727803999,,,,
Fix,GT,37.4443960000,-122.2342634000,7.436954320676989,0.0022303958,0.1,298.47626,1626727804999,,,,
Fix,GT,37.4443960000,-122.2342634000,7.436949729919434,0.0009954099,0.1,298.4736,1626727805999,,,,
Fix,GT,37.4443960000,-122.2342634000,7.436949729919434,0.001,0.1,298.47357,1626727806999,,,,
Fix,GT,37.4443960000,-122.2342634000,7.437950134277344,0.0010019022,0.1,298.47366,1626727807999,,,,
Fix,GT,37.4443960000,-122.2342635000,7.437950134277344,0.0000064962624,0.1,298.47324,1626727808999,,,,
Fix,GT,37.4443960000,-122.2342635000,7.437950134277344,0.0,0.1,298.4735,1626727809999,,,,
Fix,GT,37.4443960000,-122.2342635000,7.437950134277344,0.0010056808,0.1,298.4737,1626727810999,,,,
Fix,GT,37.4443960000,-122.2342635000,7.437950134277344,0.0010019043,0.1,298.47348,1626727811999,,,,
Fix,GT,37.4443960000,-122.2342635000,7.437950134277344,0.0014169071,0.1,298.47375,1626727812999,,,,
Fix,GT,37.4443960000,-122.2342635000,7.435959002352263,0.077559225,0.1,298.4748,1626727813999,,,,
Fix,GT,37.4444008000,-122.2342750000,7.397963972641094,2.6048641,0.1,297.98495,1626727814999,,,,
Fix,GT,37.4444152000,-122.2343167000,7.299014142757699,5.2100153,0.1,293.10757,1626727815999,,,,
Fix,GT,37.4444273000,-122.2343814000,7.376894553990326,6.514391,0.1,280.84177,1626727816999,,,,
Fix,GT,37.4444248000,-122.2344620000,7.492867092506685,7.5435767,0.1,262.99075,1626727817999,,,,
Fix,GT,37.4443980000,-122.2345464000,7.616973060896498,8.677865,0.1,242.62906,1626727818999,,,,
Fix,GT,37.4443431000,-122.2346260000,7.688867149846061,9.810908,0.1,223.81865,1626727819999,,,,
Fix,GT,37.4442669000,-122.2346951000,7.862820842113251,11.183082,0.1,213.48338,1626727820999,,,,
Fix,GT,37.4441747000,-122.2347669000,8.143821424569978,12.867242,0.1,211.18224,1626727821999,,,,
Fix,GT,37.4440697000,-122.2348416000,8.516770831136,13.879749,0.1,208.50655,1626727822999,,,,
Fix,GT,37.4439552000,-122.2349168000,8.984636533522234,14.871021,0.1,207.08517,1626727823999,,,,
Fix,GT,37.4438305000,-122.2349969000,9.414835071832954,16.204983,0.1,207.08003,1626727824999,,,,
Fix,GT,37.4436973000,-122.2350828000,9.712839991272062,17.10706,0.1,207.23412,1626727825999,,,,
Fix,GT,37.4435562000,-122.2351750000,9.868909311041534,18.175104,0.1,207.68265,1626727826999,,,,
Fix,GT,37.4434081000,-122.2352732000,9.977867020081021,18.933561,0.1,207.92566,1626727827999,,,,
Fix,GT,37.4432584000,-122.2353739000,10.166844044704362,18.693594,0.1,208.27414,1626727828999,,,,
Fix,GT,37.4431118000,-122.2354730000,10.351872142769821,18.268303,0.1,208.18233,1626727829999,,,,
Fix,GT,37.4429682000,-122.2355696000,10.623816058339344,18.001944,0.1,208.0668,1626727830999,,,,
Fix,GT,37.4428248000,-122.2356653000,10.976733502228399,18.032673,0.1,207.9039,1626727831999,,,,
Fix,GT,37.4426811000,-122.2357602000,11.597640359388151,18.034374,0.1,207.5483,1626727832999,,,,
Fix,GT,37.4425366000,-122.2358543000,12.325562338259317,18.014988,0.1,207.34966,1626727833999,,,,
Fix,GT,37.4423947000,-122.2359468000,13.326450732671447,17.445099,0.1,207.54633,1626727834999,,,,
Fix,GT,37.4422582000,-122.2360365000,14.380482877673103,16.726355,0.1,207.74028,1626727835999,,,,
Fix,GT,37.4421282000,-122.2361240000,15.298538489910356,16.131176,0.1,208.38322,1626727836999,,,,
Fix,GT,37.4420017000,-122.2362109000,16.087621236284576,15.995578,0.1,208.80865,1626727837999,,,,
Fix,GT,37.4418756000,-122.2362987000,16.84362628731685,15.988754,0.1,209.124,1626727838999,,,,
Fix,GT,37.4417501000,-122.2363877000,17.55563073277699,16.134205,0.1,209.53554,1626727839999,,,,
Fix,GT,37.4416207000,-122.2364789000,18.20863053256471,16.859968,0.1,209.15083,1626727840999,,,,
Fix,GT,37.4414857000,-122.2365773000,18.978550268759136,17.643227,0.1,211.2694,1626727841999,,,,
Fix,GT,37.4413520000,-122.2366907000,19.871510013646912,18.350946,0.1,216.06287,1626727842999,,,,
Fix,GT,37.4412196000,-122.2368222000,20.84853236425738,19.196947,0.1,219.57707,1626727843999,,,,
Fix,GT,37.4410881000,-122.2369705000,21.84943436731419,20.066551,0.1,223.4723,1626727844999,,,,
Fix,GT,37.4409594000,-122.2371359000,23.03943477566554,20.807516,0.1,227.5293,1626727845999,,,,
Fix,GT,37.4408395000,-122.2373170000,24.2503747947967,20.889124,0.1,232.608,1626727846999,,,,
Fix,GT,37.4407303000,-122.2375101000,25.443373541932715,21.031433,0.1,235.59303,1626727847999,,,,
Fix,GT,37.4406253000,-122.2377085000,26.71542569007238,21.088335,0.1,236.82242,1626727848999,,,,
Fix,GT,37.4405208000,-122.2379068000,27.937379271951613,20.96755,0.1,235.64459,1626727849999,,,,
Fix,GT,37.4404102000,-122.2380983000,29.280428702713834,20.905764,0.1,232.73497,1626727850999,,,,
Fix,GT,37.4402935000,-122.2382835000,30.44049068286938,20.91172,0.1,231.10088,1626727851999,,,,
Fix,GT,37.4401734000,-122.2384661000,31.523484201366045,21.00114,0.1,229.9314,1626727852999,,,,
Fix,GT,37.4400489000,-122.2386464000,32.55849321635378,21.237473,0.1,228.41983,1626727853999,,,,
Fix,GT,37.4399184000,-122.2388236000,33.67646061275536,21.376041,0.1,226.18015,1626727854999,,,,
Fix,GT,37.4397826000,-122.2389944000,34.69140410466616,21.28702,0.1,224.21336,1626727855999,,,,
Fix,GT,37.4396435000,-122.2391592000,35.5955744680773,21.145792,0.1,222.43088,1626727856999,,,,
Fix,GT,37.4395018000,-122.2393133000,36.80044217017394,20.441833,0.1,219.4731,1626727857999,,,,
Fix,GT,37.4393599000,-122.2394559000,37.98942726839232,20.04012,0.1,218.5535,1626727858999,,,,
Fix,GT,37.4392182000,-122.2395931000,39.00054971041391,19.693048,0.1,216.7803,1626727859999,,,,
Fix,GT,37.4390747000,-122.2397223000,39.95856839745102,19.53955,0.1,214.87033,1626727860999,,,,
Fix,GT,37.4389291000,-122.2398446000,40.834493270001985,19.358242,0.1,213.03851,1626727861999,,,,
Fix,GT,37.4387820000,-122.2399607000,41.67059413405127,19.270092,0.1,211.50974,1626727862999,,,,
Fix,GT,37.4386317000,-122.2400720000,42.235759503148984,19.508926,0.1,209.88435,1626727863999,,,,
Fix,GT,37.4384763000,-122.2401785000,42.72374910403778,19.768208,0.1,207.68259,1626727864999,,,,
Fix,GT,37.4383159000,-122.2402783000,43.11782461557368,19.987993,0.1,205.42662,1626727865999,,,,
Fix,GT,37.4381508000,-122.2403720000,43.430838284833044,20.243708,0.1,203.60452,1626727866999,,,,
Fix,GT,37.4379814000,-122.2404610000,43.613841592496556,20.495296,0.1,201.95325,1626727867999,,,,
Fix,GT,37.4378093000,-122.2405452000,43.74485606695316,20.473736,0.1,200.6993,1626727868999,,,,
Fix,GT,37.4376363000,-122.2406258000,43.86996332746912,20.509417,0.1,200.22961,1626727869999,,,,
Fix,GT,37.4374631000,-122.2407078000,44.01487514750852,20.596117,0.1,201.1153,1626727870999,,,,
Fix,GT,37.4372907000,-122.2407948000,44.29582669402566,20.650337,0.1,202.6013,1626727871999,,,,
Fix,GT,37.4371204000,-122.2408872000,44.7316827634063,20.428297,0.1,204.16217,1626727872999,,,,
Fix,GT,37.4369566000,-122.2409864000,45.25668888492146,19.986889,0.1,207.09604,1626727873999,,,,
Fix,GT,37.4368013000,-122.2410960000,45.84658153149303,19.617378,0.1,211.48247,1626727874999,,,,
Fix,GT,37.4366590000,-122.2412214000,46.597594913915145,19.00355,0.1,218.03578,1626727875999,,,,
Fix,GT,37.4365339000,-122.2413618000,47.3516113261021,18.339079,0.1,224.36563,1626727876999,,,,
Fix,GT,37.4364225000,-122.2415100000,47.925645272594465,17.712208,0.1,227.9868,1626727877999,,,,
Fix,GT,37.4363208000,-122.2416591000,48.56260881787398,17.004215,0.1,230.07997,1626727878999,,,,
Fix,GT,37.4362280000,-122.2418052000,49.27565763567418,16.02072,0.1,232.5801,1626727879999,,,,
Fix,GT,37.4361456000,-122.2419461000,49.90169822281223,14.858825,0.1,234.39047,1626727880999,,,,
Fix,GT,37.4360767000,-122.2420772000,50.51766273687963,12.852562,0.1,238.20433,1626727881999,,,,
Fix,GT,37.4360270000,-122.2421915000,50.99775581525478,10.073824,0.1,243.54678,1626727882999,,,,
Fix,GT,37.4359983000,-122.2422820000,51.326809633128505,7.216445,0.1,250.43787,1626727883999,,,,
Fix,GT,37.4359849000,-122.2423466000,51.547871128533416,4.6150527,0.1,256.6323,1626727884999,,,,
Fix,GT,37.4359800000,-122.2423851000,51.681912146900004,2.401281,0.1,260.38116,1626727885999,,,,
Fix,GT,37.4359779000,-122.2424076000,51.72992183847555,1.9842129,0.1,262.43356,1626727886999,,,,
Fix,GT,37.4359761000,-122.2424363000,51.7799023337343,3.6109207,0.1,264.90994,1626727887999,,,,
Fix,GT,37.4359754000,-122.2424915000,51.908894551658705,6.094933,0.1,269.4145,1626727888999,,,,
Fix,GT,37.4359804000,-122.2425698000,52.1498449734695,7.6408453,0.1,275.9911,1626727889999,,,,
Fix,GT,37.4359949000,-122.2426591000,52.5587327993685,8.526866,0.1,283.43646,1626727890999,,,,
Fix,GT,37.4360190000,-122.2427573000,52.92877299806378,9.684499,0.1,288.14453,1626727891999,,,,
Fix,GT,37.4360499000,-122.2428654000,53.395696937962384,10.654558,0.1,290.37314,1626727892999,,,,
Fix,GT,37.4360872000,-122.2429812000,53.94468258431425,11.389068,0.1,292.6538,1626727893999,,,,
Fix,GT,37.4361297000,-122.2431014000,54.55665385816292,11.850907,0.1,294.51807,1626727894999,,,,
Fix,GT,37.4361758000,-122.2432227000,55.24264991384234,11.790308,0.1,295.7596,1626727895999,,,,
Fix,GT,37.4362216000,-122.2433392000,55.91364276279319,11.156979,0.1,296.34186,1626727896999,,,,
Fix,GT,37.4362656000,-122.2434502000,56.55165726401515,10.905278,0.1,296.4323,1626727897999,,,,
Fix,GT,37.4363101000,-122.2435609000,57.15267771644062,11.091,0.1,296.87082,1626727898999,,,,
Fix,GT,37.4363574000,-122.2436745000,57.80168062362509,11.672561,0.1,297.95367,1626727899999,,,,
Fix,GT,37.4364093000,-122.2437925000,58.51062376449954,12.083336,0.1,299.36636,1626727900999,,,,
Fix,GT,37.4364653000,-122.2439107000,59.2425930206266,12.28187,0.1,301.26602,1626727901999,,,,
Fix,GT,37.4365265000,-122.2440282000,59.97262540052725,12.57322,0.1,304.25696,1626727902999,,,,
Fix,GT,37.4365937000,-122.2441445000,60.69259830056262,12.87312,0.1,306.74103,1626727903999,,,,
Fix,GT,37.4366659000,-122.2442603000,61.48556923727938,13.162367,0.1,308.79938,1626727904999,,,,
Fix,GT,37.4367433000,-122.2443749000,62.29155007614554,13.425619,0.1,311.0496,1626727905999,,,,
Fix,GT,37.4368251000,-122.2444888000,63.14555006637147,13.700539,0.1,312.25897,1626727906999,,,,
Fix,GT,37.4369095000,-122.2446038000,63.99955006166374,13.942171,0.1,312.7331,1626727907999,,,,
Fix,GT,37.4369952000,-122.2447204000,64.80758539262024,14.1755705,0.1,312.43546,1626727908999,,,,
Fix,GT,37.4370823000,-122.2448404000,65.58258864716936,14.561028,0.1,312.14017,1626727909999,,,,
Fix,GT,37.4371720000,-122.2449642000,66.26464433567708,15.03446,0.1,312.3697,1626727910999,,,,
Fix,GT,37.4372650000,-122.2450914000,66.95963452981869,15.543878,0.1,312.67484,1626727911999,,,,
Fix,GT,37.4373622000,-122.2452229000,67.62063281457176,16.194962,0.1,312.84918,1626727912999,,,,
Fix,GT,37.4374634000,-122.2453597000,68.30363138793291,16.855833,0.1,312.89172,1626727913999,,,,
Fix,GT,37.4375696000,-122.2455009000,69.0126167943572,17.462898,0.1,313.48837,1626727914999,,,,
Fix,GT,37.4376790000,-122.2456437000,69.73359379718568,17.547098,0.1,314.04474,1626727915999,,,,
Fix,GT,37.4377895000,-122.2457854000,70.47558862986898,17.526155,0.1,314.52948,1626727916999,,,,
Fix,GT,37.4378992000,-122.2459272000,71.24158265900041,17.457926,0.1,313.5234,1626727917999,,,,
Fix,GT,37.4380067000,-122.2460735000,71.98963562724566,17.814606,0.1,312.12964,1626727918999,,,,
Fix,GT,37.4381160000,-122.2462247000,72.74257248013419,18.41083,0.1,312.33136,1626727919999,,,,
Fix,GT,37.4382312000,-122.2463798000,73.53858420938559,18.986343,0.1,313.47974,1626727920999,,,,
Fix,GT,37.4383519000,-122.2465360000,74.34352768605095,19.567917,0.1,314.5609,1626727921999,,,,
Fix,GT,37.4384768000,-122.2466921000,75.17657502258908,19.48933,0.1,315.49167,1626727922999,,,,
Fix,GT,37.4386023000,-122.2468452000,75.93460179193062,19.404032,0.1,315.88574,1626727923999,,,,
Fix,GT,37.4387277000,-122.2469973000,76.69658855771377,19.2579,0.1,315.88037,1626727924999,,,,
Fix,GT,37.4388508000,-122.2471479000,77.45658300885407,19.008665,0.1,315.4551,1626727925999,,,,
Fix,GT,37.4389725000,-122.2472996000,78.21360561788606,19.105251,0.1,314.95328,1626727926999,,,,
Fix,GT,37.4390948000,-122.2474534000,78.97958540908576,19.38453,0.1,314.79584,1626727927999,,,,
Fix,GT,37.4392192000,-122.2476110000,79.76758259876078,19.876919,0.1,314.6102,1626727928999,,,,
Fix,GT,37.4393463000,-122.2477723000,80.57657114592166,20.213642,0.1,314.57794,1626727929999,,,,
Fix,GT,37.4394752000,-122.2479363000,81.38655440392768,20.517948,0.1,314.53806,1626727930999,,,,
Fix,GT,37.4396052000,-122.2481018000,82.20455983470492,20.583563,0.1,314.63046,1626727931999,,,,
Fix,GT,37.4397357000,-122.2482673000,83.02956905204474,20.624449,0.1,314.63406,1626727932999,,,,
Fix,GT,37.4398665000,-122.2484340000,83.84955442936007,20.773258,0.1,314.29398,1626727933999,,,,
Fix,GT,37.4399973000,-122.2486030000,84.68753754086856,20.887854,0.1,314.04108,1626727934999,,,,
Fix,GT,37.4401282000,-122.2487728000,85.55652836251375,20.926027,0.1,313.93433,1626727935999,,,,
Fix,GT,37.4402594000,-122.2489442000,86.42652626185418,21.120663,0.1,313.6636,1626727936999,,,,
Fix,GT,37.4403908000,-122.2491172000,87.28055377967121,21.174414,0.1,313.55954,1626727937999,,,,
Fix,GT,37.4405225000,-122.2492902000,88.13053313329874,21.138863,0.1,313.71094,1626727938999,,,,
Fix,GT,37.4406542000,-122.2494626000,88.97755691655948,21.122732,0.1,313.8349,1626727939999,,,,
Fix,GT,37.4407862000,-122.2496347000,89.81058073655004,21.151964,0.1,313.84735,1626727940999,,,,
Fix,GT,37.4409193000,-122.2498075000,90.64154864548709,21.381634,0.1,314.03586,1626727941999,,,,
Fix,GT,37.4410540000,-122.2499817000,91.49355545511253,21.579876,0.1,314.06644,1626727942999,,,,
Fix,GT,37.4411899000,-122.2501581000,92.34755162807687,21.840914,0.1,313.9436,1626727943999,,,,
Fix,GT,37.4413275000,-122.2503365000,93.21752576341078,22.074476,0.1,314.01904,1626727944999,,,,
Fix,GT,37.4414662000,-122.2505170000,94.1634819873625,22.283552,0.1,313.85846,1626727945999,,,,
Fix,GT,37.4416059000,-122.2506993000,95.17047135512348,22.471497,0.1,313.83264,1626727946999,,,,
Fix,GT,37.4417465000,-122.2508834000,96.20446309134468,22.656883,0.1,313.771,1626727947999,,,,
Fix,GT,37.4418883000,-122.2510689000,97.24545381601456,22.812504,0.1,313.88992,1626727948999,,,,
Fix,GT,37.4420303000,-122.2512552000,98.29948309529573,22.772985,0.1,313.60342,1626727949999,,,,
Fix,GT,37.4421703000,-122.2514427000,99.27847449600813,22.680716,0.1,312.5779,1626727950999,,,,
Fix,GT,37.4423062000,-122.2516336000,100.21953819305054,22.621998,0.1,311.1001,1626727951999,,,,
Fix,GT,37.4424377000,-122.2518287000,101.11449946566972,22.592749,0.1,309.61255,1626727952999,,,,
Fix,GT,37.4425654000,-122.2520273000,102.02653242129327,22.538809,0.1,308.29572,1626727953999,,,,
Fix,GT,37.4426882000,-122.2522296000,102.91052547472373,22.468351,0.1,306.5855,1626727954999,,,,
Fix,GT,37.4428063000,-122.2524355000,103.79651262298376,22.415546,0.1,305.00296,1626727955999,,,,
Fix,GT,37.4429198000,-122.2526447000,104.65353100634593,22.36803,0.1,303.58585,1626727956999,,,,
Fix,GT,37.4430287000,-122.2528571000,105.54251653808933,22.32088,0.1,302.16653,1626727957999,,,,
Fix,GT,37.4431334000,-122.2530723000,106.41254778655275,22.27328,0.1,300.75375,1626727958999,,,,
Fix,GT,37.4432339000,-122.2532899000,107.2845445640869,22.260788,0.1,299.60913,1626727959999,,,,
Fix,GT,37.4433310000,-122.2535102000,108.14652488328966,22.262281,0.1,298.4226,1626727960999,,,,
Fix,GT,37.4434241000,-122.2537330000,109.02651725789292,22.266926,0.1,297.0445,1626727961999,,,,
Fix,GT,37.4435129000,-122.2539588000,109.91451286497659,22.26357,0.1,295.60757,1626727962999,,,,
Fix,GT,37.4435969000,-122.2541867000,110.79753508141357,22.168453,0.1,294.24796,1626727963999,,,,
Fix,GT,37.4436762000,-122.2544161000,111.6725301648271,22.063227,0.1,292.7784,1626727964999,,,,
Fix,GT,37.4437504000,-122.2546469000,112.53254026195282,21.987028,0.1,291.30557,1626727965999,,,,
Fix,GT,37.4438199000,-122.2548800000,113.39453006658596,21.97868,0.1,289.89563,1626727966999,,,,
Fix,GT,37.4438843000,-122.2551121000,114.23955511941358,21.552017,0.1,288.75488,1626727967999,,,,
Fix,GT,37.4439447000,-122.2553435000,115.10652787910385,21.56051,0.1,287.6295,1626727968999,,,,
Fix,GT,37.4440012000,-122.2555765000,115.94556295785287,21.511005,0.1,286.37155,1626727969999,,,,
Fix,GT,37.4440532000,-122.2558101000,116.79955237128115,21.41906,0.1,284.97314,1626727970999,,,,
Fix,GT,37.4441003000,-122.2560442000,117.64353968737487,21.321295,0.1,283.56686,1626727971999,,,,
Fix,GT,37.4441428000,-122.2562788000,118.4505579361412,21.237198,0.1,282.17426,1626727972999,,,,
Fix,GT,37.4441805000,-122.2565137000,119.24260077386862,21.163307,0.1,280.8901,1626727973999,,,,
Fix,GT,37.4442141000,-122.2567487000,119.9686034002807,21.095957,0.1,279.69785,1626727974999,,,,
Fix,GT,37.4442439000,-122.2569839000,120.65261578770696,21.067215,0.1,278.60028,1626727975999,,,,
Fix,GT,37.4442700000,-122.2572200000,121.316645949536,21.08789,0.1,277.32172,1626727976999,,,,
Fix,GT,37.4442913000,-122.2574567000,121.95264742477048,21.070944,0.1,275.87183,1626727977999,,,,
Fix,GT,37.4443080000,-122.2576939000,122.56965373841831,21.07505,0.1,274.41388,1626727978999,,,,
Fix,GT,37.4443201000,-122.2579319000,123.12568218978868,21.128145,0.1,273.04263,1626727979999,,,,
Fix,GT,37.4443276000,-122.2581709000,123.64471091951782,21.188059,0.1,271.71753,1626727980999,,,,
Fix,GT,37.4443310000,-122.2584106000,124.14173649388977,21.259867,0.1,270.4625,1626727981999,,,,
Fix,GT,37.4443298000,-122.2586516000,124.60973116144487,21.383337,0.1,269.04153,1626727982999,,,,
Fix,GT,37.4443239000,-122.2588941000,125.01276942003733,21.552008,0.1,267.6498,1626727983999,,,,
Fix,GT,37.4443137000,-122.2591384000,125.36181160580145,21.760288,0.1,266.50247,1626727984999,,,,
Fix,GT,37.4442997000,-122.2593852000,125.6338339548538,22.013695,0.1,265.47165,1626727985999,,,,
Fix,GT,37.4442821000,-122.2596347000,125.86883933993477,22.36417,0.1,264.54346,1626727986999,,,,
Fix,GT,37.4442620000,-122.2598887000,126.06786086727016,22.7538,0.1,264.30832,1626727987999,,,,
Fix,GT,37.4442417000,-122.2601459000,126.22089436465376,22.981714,0.1,264.4182,1626727988999,,,,
Fix,GT,37.4442215000,-122.2604058000,126.3388933890028,23.228924,0.1,264.35864,1626727989999,,,,
Fix,GT,37.4442007000,-122.2606693000,126.42089410640301,23.689806,0.1,264.20135,1626727990999,,,,
Fix,GT,37.4441790000,-122.2609363000,126.53788123732375,23.661278,0.1,264.167,1626727991999,,,,
Fix,GT,37.4441575000,-122.2612005000,126.69285113519982,23.330315,0.1,264.04437,1626727992999,,,,
Fix,GT,37.4441357000,-122.2614606000,126.86986268630153,22.955406,0.1,263.95267,1626727993999,,,,
Fix,GT,37.4441141000,-122.2617164000,127.04285437255203,22.580837,0.1,263.94516,1626727994999,,,,
Fix,GT,37.4440936000,-122.2619684000,127.14689195752999,22.226814,0.1,264.27774,1626727995999,,,,
Fix,GT,37.4440741000,-122.2622163000,127.29389993206951,21.86743,0.1,264.3291,1626727996999,,,,
Fix,GT,37.4440549000,-122.2624602000,127.4148848522018,21.51695,0.1,264.34183,1626727997999,,,,
Fix,GT,37.4440365000,-122.2627003000,127.50792091969106,21.180841,0.1,264.5862,1626727998999,,,,
Fix,GT,37.4440191000,-122.2629369000,127.55792392751073,20.861393,0.1,264.75873,1626727999999,,,,
Fix,GT,37.4440022000,-122.2631698000,127.65387839573259,20.5344,0.1,264.76425,1626728000999,,,,
Fix,GT,37.4439853000,-122.2633990000,127.74789947358568,20.216784,0.1,264.59006,1626728001999,,,,
Fix,GT,37.4439679000,-122.2636250000,127.80593670373855,19.965235,0.1,264.36105,1626728002999,,,,
Fix,GT,37.4439508000,-122.2638478000,127.87292839538713,19.737299,0.1,264.61063,1626728003999,,,,
Fix,GT,37.4439353000,-122.2640715000,127.90993577930294,20.091547,0.1,265.32602,1626728004999,,,,
Fix,GT,37.4439229000,-122.2643003000,127.9099695638397,20.516172,0.1,266.7524,1626728005999,,,,
Fix,GT,37.4439158000,-122.2645344000,127.87996596142284,20.938831,0.1,268.59015,1626728006999,,,,
Fix,GT,37.4439131000,-122.2647724000,127.86195580157255,21.105694,0.1,269.5874,1626728007999,,,,
Fix,GT,37.4439142000,-122.2650119000,127.7909808117065,21.363659,0.1,270.7841,1626728008999,,,,
Fix,GT,37.4439190000,-122.2652557000,127.71299514651355,21.79256,0.1,271.87677,1626728009999,,,,
Fix,GT,37.4439279000,-122.2655041000,127.59200749732145,22.230303,0.1,273.02655,1626728010999,,,,
Fix,GT,37.4439414000,-122.2657570000,127.44901460424808,22.642366,0.1,274.45895,1626728011999,,,,
Fix,GT,37.4439603000,-122.2660141000,127.25102832344601,23.06432,0.1,275.87534,1626728012999,,,,
