MessageType,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters
Fix,GT,37.4283792000,-122.0751238000,-29.611746745813434,18.054447,0.1,270.35748,1593045276447,,,,
Fix,GT,37.4283801000,-122.0753280000,-29.934312898089274,18.045021,0.1,270.40625,1593045277447,,,,
Fix,GT,37.4283812000,-122.0755310000,-30.078320767098376,17.908447,0.1,270.35135,1593045278447,,,,
Fix,GT,37.4283819000,-122.0757329000,-30.13124001316089,17.801075,0.1,270.16516,1593045279447,,,,
Fix,GT,37.4283823000,-122.0759327000,-30.18963785108963,17.572271,0.1,270.2867,1593045280447,,,,
Fix,GT,37.4283817000,-122.0761299000,-30.239361642680137,17.340916,0.1,268.97623,1593045281447,,,,
Fix,GT,37.4283743000,-122.0763250000,-30.299558113065814,17.292189,0.1,265.46506,1593045282447,,,,
Fix,GT,37.4283546000,-122.0765188000,-30.25504446300556,17.319407,0.1,260.4128,1593045283447,,,,
Fix,GT,37.4283214000,-122.0767102000,-30.186922752678242,17.34861,0.1,255.81792,1593045284447,,,,
Fix,GT,37.4282784000,-122.0768971000,-30.130523918774315,17.044155,0.1,252.86884,1593045285447,,,,
Fix,GT,37.4282327000,-122.0770778000,-30.048402249759988,16.412727,0.1,252.26717,1593045286447,,,,
Fix,GT,37.4281897000,-122.0772492000,-30.011882913344948,15.422006,0.1,253.27213,1593045287447,,,,
Fix,GT,37.4281567000,-122.0774125000,-30.036199111409815,14.355079,0.1,258.04514,1593045288447,,,,
Fix,GT,37.4281374000,-122.0775658000,-30.093639065595426,13.040329,0.1,263.032,1593045289447,,,,
Fix,GT,37.4281289000,-122.0777023000,-30.159199291819732,11.104692,0.1,266.69336,1593045290447,,,,
Fix,GT,37.4281260000,-122.0778143000,-30.235678934279235,8.689738,0.1,268.69156,1593045291447,,,,
Fix,GT,37.4281255000,-122.0778981000,-30.27323929764185,6.223653,0.1,269.76685,1593045292447,,,,
Fix,GT,37.4281252000,-122.0779628000,-30.366636961230256,5.5836096,0.1,269.36536,1593045293447,,,,
Fix,GT,37.4281183000,-122.0780259000,-30.541076493368735,5.902335,0.1,259.151,1593045294447,,,,
Fix,GT,37.4280933000,-122.0780882000,-30.58824164310238,6.4857216,0.1,238.95847,1593045295447,,,,
Fix,GT,37.4280477000,-122.0781409000,-30.574605366709875,7.463049,0.1,217.58272,1593045296447,,,,
Fix,GT,37.4279818000,-122.0781781000,-30.65268056935912,8.7199955,0.1,199.28526,1593045297447,,,,
Fix,GT,37.4278970000,-122.0781977000,-30.709037894578955,10.442175,0.1,186.6859,1593045298447,,,,
Fix,GT,37.4277960000,-122.0782018000,-30.763518175732884,11.980858,0.1,180.14796,1593045299447,,,,
Fix,GT,37.4276812000,-122.0781982000,-30.786435791348026,13.437682,0.1,177.76065,1593045300447,,,,
Fix,GT,37.4275552000,-122.0781891000,-30.779687493088034,14.4832535,0.1,175.94656,1593045301447,,,,
Fix,GT,37.4274227000,-122.0781742000,-30.70240259223806,15.006446,0.1,173.99948,1593045302447,,,,
Fix,GT,37.4272865000,-122.0781536000,-30.64980125427246,15.43424,0.1,172.83176,1593045303447,,,,
Fix,GT,37.4271454000,-122.0781324000,-30.610922572664435,16.164341,0.1,173.68187,1593045304447,,,,
Fix,GT,37.4269968000,-122.0781139000,-30.573922910378997,17.008465,0.1,174.92769,1593045305447,,,,
Fix,GT,37.4268408000,-122.0780988000,-30.521362161176796,17.678417,0.1,176.20412,1593045306447,,,,
Fix,GT,37.4266796000,-122.0780884000,-30.438043207629335,18.1364,0.1,177.77374,1593045307447,,,,
Fix,GT,37.4265146000,-122.0780834000,-30.406321797956025,18.487236,0.1,179.2705,1593045308447,,,,
Fix,GT,37.4263468000,-122.0780825000,-30.34200566210717,18.75935,0.1,180.19775,1593045309447,,,,
Fix,GT,37.4261762000,-122.0780854000,-30.29408471090801,19.138063,0.1,181.3338,1593045310447,,,,
Fix,GT,37.4260023000,-122.0780928000,-30.237483654213975,19.456917,0.1,182.51979,1593045311447,,,,
Fix,GT,37.4258271000,-122.0781048000,-30.157922556686117,19.393858,0.1,183.61777,1593045312447,,,,
Fix,GT,37.4256552000,-122.0781192000,-30.0919225737332,18.69809,0.1,183.98584,1593045313447,,,,
Fix,GT,37.4254947000,-122.0781318000,-30.04328032721287,16.82484,0.1,183.20279,1593045314447,,,,
Fix,GT,37.4253544000,-122.0781401000,-29.974280082714813,14.319088,0.1,182.29938,1593045315447,,,,
Fix,GT,37.4252370000,-122.0781455000,-29.928921581143527,11.6938305,0.1,182.12738,1593045316447,,,,
Fix,GT,37.4251436000,-122.0781494000,-29.89732191379005,9.085718,0.1,181.7227,1593045317447,,,,
Fix,GT,37.4250726000,-122.0781514000,-29.868362275588936,6.8929453,0.1,181.10521,1593045318447,,,,
Fix,GT,37.4250189000,-122.0781520000,-29.86732221938638,4.9285493,0.1,180.41037,1593045319447,,,,
Fix,GT,37.4249840000,-122.0781518000,-29.861281118525312,2.81895,0.1,179.82304,1593045320447,,,,
Fix,GT,37.4249653000,-122.0781517000,-29.87132104002592,1.5006841,0.1,179.58957,1593045321447,,,,
Fix,GT,37.4249563000,-122.0781516000,-29.868281087352443,0.48732522,0.1,179.53305,1593045322447,,,,
Fix,GT,37.4249549000,-122.0781516000,-29.874801635742188,0.014621532,0.1,179.52809,1593045323447,,,,
Fix,GT,37.4249549000,-122.0781516000,-29.874801635742188,0.00212283,0.1,179.52814,1593045324447,,,,
Fix,GT,37.4249549000,-122.0781516000,-29.874802526080657,0.001,0.1,179.52629,1593045325447,,,,
Fix,GT,37.4249549000,-122.0781516000,-29.874800745403718,0.00095936656,0.1,179.5267,1593045326447,,,,
Fix,GT,37.4249549000,-122.0781516000,-29.874800745403718,0.0032179258,0.1,179.52762,1593045327447,,,,
Fix,GT,37.4249548000,-122.0781516000,-29.8757595837169,0.058189016,0.1,179.53099,1593045328447,,,,
Fix,GT,37.4249523000,-122.0781515000,-29.87380027770996,0.2721481,0.1,179.5107,1593045329447,,,,
Fix,GT,37.4249511000,-122.0781514000,-29.872799936747526,0.02874157,0.1,179.5062,1593045330447,,,,
Fix,GT,37.4249505000,-122.0781514000,-29.87380027770996,0.118799105,0.1,179.50328,1593045331447,,,,
Fix,GT,37.4249495000,-122.0781514000,-29.871801376342773,0.028509118,0.1,179.49016,1593045332447,,,,
Fix,GT,37.4249484000,-122.0781514000,-29.873279354593535,0.30517995,0.1,179.48325,1593045333447,,,,
Fix,GT,37.4249426000,-122.0781514000,-29.8713201535669,1.0164092,0.1,179.35002,1593045334447,,,,
Fix,GT,37.4249264000,-122.0781503000,-29.852841087924787,2.715706,0.1,177.98096,1593045335447,,,,
Fix,GT,37.4248934000,-122.0781483000,-29.83440261269334,4.5696545,0.1,177.3791,1593045336447,,,,
Fix,GT,37.4248425000,-122.0781461000,-29.828361504139252,7.0300264,0.1,178.23743,1593045337447,,,,
Fix,GT,37.4247676000,-122.0781446000,-29.799842377714526,9.488989,0.1,179.31508,1593045338447,,,,
Fix,GT,37.4246746000,-122.0781434000,-29.768719528998986,11.010097,0.1,179.31165,1593045339447,,,,
Fix,GT,37.4245682000,-122.0781404000,-29.740361143257132,12.488155,0.1,178.33768,1593045340447,,,,
Fix,GT,37.4244514000,-122.0781340000,-29.703882428953875,13.390781,0.1,177.21292,1593045341447,,,,
Fix,GT,37.4243279000,-122.0781254000,-29.62640331781148,14.034683,0.1,176.61897,1593045342447,,,,
Fix,GT,37.4242004000,-122.0781140000,-29.59344489803891,14.210914,0.1,175.43373,1593045343447,,,,
Fix,GT,37.4240740000,-122.0781001000,-29.57010986487535,13.957881,0.1,174.91275,1593045344447,,,,
Fix,GT,37.4239512000,-122.0780867000,-29.502158015156056,13.338766,0.1,175.2095,1593045345447,,,,
Fix,GT,37.4238346000,-122.0780751000,-29.481044506177568,12.515432,0.1,175.86482,1593045346447,,,,
Fix,GT,37.4237274000,-122.0780659000,-29.45215965177448,11.276693,0.1,176.40102,1593045347447,,,,
Fix,GT,37.4236344000,-122.0780603000,-29.415882329771193,9.416036,0.1,178.70874,1593045348447,,,,
Fix,GT,37.4235555000,-122.0780670000,-29.44084045003831,8.197759,0.1,187.34497,1593045349447,,,,
Fix,GT,37.4234888000,-122.0780963000,-29.49719858920116,7.709715,0.1,205.94063,1593045350447,,,,
Fix,GT,37.4234408000,-122.0781569000,-29.53119806881199,7.628689,0.1,233.05519,1593045351447,,,,
Fix,GT,37.4234185000,-122.0782413000,-29.585881528213577,8.330679,0.1,257.7508,1593045352447,,,,
Fix,GT,37.4234136000,-122.0783435000,-29.527444048559346,9.915636,0.1,268.2625,1593045353447,,,,
Fix,GT,37.4234110000,-122.0784654000,-29.44256500980191,11.673487,0.1,268.49368,1593045354447,,,,
Fix,GT,37.4234069000,-122.0786068000,-29.356564570396586,13.351908,0.1,267.76703,1593045355447,,,,
Fix,GT,37.4234013000,-122.0787669000,-29.23596336058688,14.9967575,0.1,267.47717,1593045356447,,,,
Fix,GT,37.4233943000,-122.0789439000,-29.099484270474363,16.237776,0.1,267.19095,1593045357447,,,,
Fix,GT,37.4233867000,-122.0791327000,-28.934565602034127,17.13821,0.1,267.05887,1593045358447,,,,
Fix,GT,37.4233783000,-122.0793297000,-28.80208536468666,17.772032,0.1,266.7862,1593045359447,,,,
Fix,GT,37.4233677000,-122.0795320000,-28.651686681515855,18.036247,0.1,265.8733,1593045360447,,,,
Fix,GT,37.4233540000,-122.0797361000,-28.503003346273147,18.277346,0.1,264.80603,1593045361447,,,,
Fix,GT,37.4233374000,-122.0799435000,-28.36552290384958,18.57051,0.1,263.96857,1593045362447,,,,
Fix,GT,37.4233188000,-122.0801512000,-28.288639443881948,18.369831,0.1,263.42654,1593045363447,,,,
Fix,GT,37.4232993000,-122.0803555000,-28.182810497570983,18.031403,0.1,263.02707,1593045364447,,,,
Fix,GT,37.4232783000,-122.0805556000,-28.202956724182116,17.707867,0.1,262.37787,1593045365447,,,,
Fix,GT,37.4232600000,-122.0807524000,-28.300515757132416,17.367638,0.1,263.9973,1593045366447,,,,
Fix,GT,37.4232454000,-122.0809459000,-28.387353117984787,17.056019,0.1,264.90918,1593045367447,,,,
Fix,GT,37.4232312000,-122.0811363000,-28.516035945503972,16.788572,0.1,264.47552,1593045368447,,,,
Fix,GT,37.4232161000,-122.0813236000,-28.657118032519065,16.544132,0.1,264.08945,1593045369447,,,,
Fix,GT,37.4232001000,-122.0815081000,-28.790394543072352,16.310783,0.1,263.7074,1593045370447,,,,
Fix,GT,37.4231846000,-122.0816899000,-28.942036537497188,16.071566,0.1,264.18237,1593045371447,,,,
Fix,GT,37.4231699000,-122.0818692000,-29.06295457019519,15.83763,0.1,263.81186,1593045372447,,,,
Fix,GT,37.4231535000,-122.0820457000,-29.199834503252816,15.606111,0.1,263.15854,1593045373447,,,,
Fix,GT,37.4231368000,-122.0822202000,-29.327599301835562,15.6003475,0.1,263.3098,1593045374447,,,,
Fix,GT,37.4231207000,-122.0823950000,-29.44059739005229,15.501778,0.1,263.79358,1593045375447,,,,
Fix,GT,37.4231075000,-122.0825682000,-29.56607767934679,15.282738,0.1,265.3652,1593045376447,,,,
Fix,GT,37.4230984000,-122.0827390000,-29.69255657208805,15.015148,0.1,266.7941,1593045377447,,,,
Fix,GT,37.4230920000,-122.0829069000,-29.781679249231274,14.746288,0.1,267.6628,1593045378447,,,,
Fix,GT,37.4230882000,-122.0830718000,-29.844199565394774,14.453978,0.1,269.135,1593045379447,,,,
Fix,GT,37.4230875000,-122.0832339000,-29.8882407992146,14.369049,0.1,269.94748,1593045380447,,,,
Fix,GT,37.4230877000,-122.0833987000,-29.92863797555833,14.807224,0.1,270.3828,1593045381447,,,,
Fix,GT,37.4230898000,-122.0835691000,-29.981761255240315,15.458439,0.1,271.4347,1593045382447,,,,
Fix,GT,37.4230959000,-122.0837477000,-29.95544357589438,16.120304,0.1,273.23145,1593045383447,,,,
Fix,GT,37.4231058000,-122.0839327000,-29.88984165783677,16.712599,0.1,274.33264,1593045384447,,,,
Fix,GT,37.4231184000,-122.0841250000,-29.860240030499426,17.47321,0.1,275.24347,1593045385447,,,,
Fix,GT,37.4231350000,-122.0843247000,-29.803361805677014,18.04559,0.1,276.53232,1593045386447,,,,
Fix,GT,37.4231551000,-122.0845290000,-29.7409228299216,18.342464,0.1,277.52618,1593045387447,,,,
Fix,GT,37.4231779000,-122.0847353000,-29.675442884659333,18.545486,0.1,278.15555,1593045388447,,,,
Fix,GT,37.4232026000,-122.0849434000,-29.474368920592724,18.661219,0.1,278.90897,1593045389447,,,,
Fix,GT,37.4232301000,-122.0851510000,-29.081897773056937,18.57434,0.1,279.93872,1593045390447,,,,
Fix,GT,37.4232595000,-122.0853561000,-28.444703585842547,18.249502,0.1,280.41202,1593045391447,,,,
Fix,GT,37.4232893000,-122.0855562000,-27.752621951800393,17.834866,0.1,281.09814,1593045392447,,,,
Fix,GT,37.4233233000,-122.0857525000,-27.08410090804307,17.739643,0.1,283.25836,1593045393447,,,,
Fix,GT,37.4233613000,-122.0859463000,-26.54673437293161,17.574863,0.1,284.22754,1593045394447,,,,
Fix,GT,37.4234004000,-122.0861378000,-26.2157283381689,17.428482,0.1,284.50424,1593045395447,,,,
Fix,GT,37.4234398000,-122.0863280000,-25.998483451781794,17.423603,0.1,284.73557,1593045396447,,,,
Fix,GT,37.4234800000,-122.0865195000,-25.958963079028365,17.643486,0.1,284.76022,1593045397447,,,,
Fix,GT,37.4235206000,-122.0867137000,-26.057515755820987,17.887981,0.1,284.69925,1593045398447,,,,
Fix,GT,37.4235614000,-122.0869106000,-26.233027835103485,18.154537,0.1,284.58493,1593045399447,,,,
Fix,GT,37.4236027000,-122.0871111000,-26.662345324193893,18.505592,0.1,284.4876,1593045400447,,,,
Fix,GT,37.4236447000,-122.0873157000,-27.206378207427974,18.90506,0.1,284.45776,1593045401447,,,,
Fix,GT,37.4236876000,-122.0875250000,-27.9058172560637,19.349342,0.1,284.44595,1593045402447,,,,
Fix,GT,37.4237313000,-122.0877388000,-28.622775951581502,19.685917,0.1,284.4963,1593045403447,,,,
Fix,GT,37.4237759000,-122.0879544000,-29.260062256990068,19.71197,0.1,284.62164,1593045404447,,,,
Fix,GT,37.4238199000,-122.0881693000,-29.623231283522728,19.539463,0.1,284.09283,1593045405447,,,,
Fix,GT,37.4238614000,-122.0883823000,-29.859241488692987,19.22766,0.1,283.56555,1593045406447,,,,
Fix,GT,37.4239006000,-122.0885902000,-29.91680145263672,18.506878,0.1,283.1722,1593045407447,,,,
Fix,GT,37.4239375000,-122.0887888000,-29.96163987330044,17.59446,0.1,282.8292,1593045408447,,,,
Fix,GT,37.4239681000,-122.0889769000,-30.01684243104455,16.325705,0.1,280.20847,1593045409447,,,,
Fix,GT,37.4239870000,-122.0891517000,-30.08015904750846,14.916271,0.1,275.61786,1593045410447,,,,
Fix,GT,37.4239926000,-122.0893115000,-30.122679797532555,13.353529,0.1,270.55045,1593045411447,,,,
Fix,GT,37.4239901000,-122.0894532000,-30.146322475888724,11.720146,0.1,267.23715,1593045412447,,,,
Fix,GT,37.4239805000,-122.0895793000,-30.113483265452544,10.955109,0.1,262.7863,1593045413447,,,,
Fix,GT,37.4239614000,-122.0896975000,-30.006604839726435,10.3559065,0.1,256.39813,1593045414447,,,,
Fix,GT,37.4239364000,-122.0898054000,-29.882922978928946,9.442936,0.1,253.65826,1593045415447,,,,
Fix,GT,37.4239177000,-122.0899013000,-29.76840262586552,8.072715,0.1,259.74335,1593045416447,,,,
Fix,GT,37.4239194000,-122.0899871000,-29.673207364430823,7.2756896,0.1,277.06833,1593045417447,,,,
Fix,GT,37.4239450000,-122.0900594000,-29.436125629703838,6.8487473,0.1,300.18484,1593045418447,,,,
Fix,GT,37.4239917000,-122.0901132000,-29.344841564386115,7.4642706,0.1,322.33572,1593045419447,,,,
Fix,GT,37.4240534000,-122.0901610000,-29.300402213878215,8.612904,0.1,328.50592,1593045420447,,,,
Fix,GT,37.4241237000,-122.0902168000,-29.28248292339913,9.928724,0.1,327.24307,1593045421447,,,,
Fix,GT,37.4242026000,-122.0902858000,-29.228922658601505,11.401724,0.1,323.9348,1593045422447,,,,
Fix,GT,37.4242866000,-122.0903702000,-29.173361704971057,12.422842,0.1,319.93625,1593045423447,,,,
Fix,GT,37.4243716000,-122.0904681000,-29.125881402323785,13.216243,0.1,315.55563,1593045424447,,,,
Fix,GT,37.4244534000,-122.0905815000,-29.133759023136804,13.818232,0.1,310.0895,1593045425447,,,,
Fix,GT,37.4245297000,-122.0907076000,-29.169441440743014,14.167918,0.1,305.10672,1593045426447,,,,
Fix,GT,37.4245977000,-122.0908426000,-29.20219940995503,14.162704,0.1,300.15234,1593045427447,,,,
Fix,GT,37.4246561000,-122.0909863000,-29.24615854868307,14.3933525,0.1,294.62485,1593045428447,,,,
Fix,GT,37.4247040000,-122.0911384000,-29.290157264799063,14.478198,0.1,289.46414,1593045429447,,,,
Fix,GT,37.4247421000,-122.0912934000,-29.32532151680857,14.233921,0.1,285.65616,1593045430447,,,,
Fix,GT,37.4247746000,-122.0914474000,-29.271402885264934,13.938256,0.1,284.31613,1593045431447,,,,
Fix,GT,37.4248049000,-122.0915984000,-29.264841640441773,13.699253,0.1,284.18045,1593045432447,,,,
Fix,GT,37.4248361000,-122.0917500000,-29.189441897076165,14.093863,0.1,284.6648,1593045433447,,,,
Fix,GT,37.4248705000,-122.0919069000,-29.147402335352353,14.703857,0.1,286.10895,1593045434447,,,,
Fix,GT,37.4249108000,-122.0920683000,-29.163996151570245,15.21745,0.1,288.27115,1593045435447,,,,
Fix,GT,37.4249564000,-122.0922316000,-29.234078068687495,15.27639,0.1,290.09702,1593045436447,,,,
Fix,GT,37.4250061000,-122.0923917000,-29.259963486464926,15.158711,0.1,292.29987,1593045437447,,,,
Fix,GT,37.4250605000,-122.0925482000,-29.32071947435361,15.035252,0.1,294.50385,1593045438447,,,,
Fix,GT,37.4251186000,-122.0927007000,-29.354801177978516,14.898906,0.1,296.41663,1593045439447,,,,
Fix,GT,37.4251798000,-122.0928497000,-29.318484081642396,14.815859,0.1,297.98135,1593045440447,,,,
Fix,GT,37.4252452000,-122.0929960000,-29.241320889994313,14.8957815,0.1,300.2806,1593045441447,,,,
Fix,GT,37.4253158000,-122.0931408000,-29.180881705115553,15.145273,0.1,302.5637,1593045442447,,,,
Fix,GT,37.4253921000,-122.0932818000,-29.227678451249176,14.981951,0.1,305.27737,1593045443447,,,,
Fix,GT,37.4254708000,-122.0934178000,-29.28227238733234,14.729865,0.1,306.3957,1593045444447,,,,
Fix,GT,37.4255498000,-122.0935495000,-29.319198204587565,14.424963,0.1,307.76627,1593045445447,,,,
Fix,GT,37.4256313000,-122.0936752000,-29.376279629400415,14.259465,0.1,310.12448,1593045446447,,,,
Fix,GT,37.4257141000,-122.0937957000,-29.370963543684752,13.74552,0.1,311.0979,1593045447447,,,,
Fix,GT,37.4257941000,-122.0939088000,-29.31692211556117,13.091245,0.1,312.20932,1593045448447,,,,
Fix,GT,37.4258740000,-122.0940151000,-29.28296233337801,12.866079,0.1,314.08292,1593045449447,,,,
Fix,GT,37.4259575000,-122.0941187000,-29.222360617639026,13.315198,0.1,316.24695,1593045450447,,,,
Fix,GT,37.4260483000,-122.0942222000,-29.187279466699124,13.881047,0.1,319.02206,1593045451447,,,,
Fix,GT,37.4261467000,-122.0943238000,-29.21811794291318,14.441886,0.1,321.44995,1593045452447,,,,
Fix,GT,37.4262514000,-122.0944250000,-29.28207741982078,14.834802,0.1,322.92294,1593045453447,,,,
Fix,GT,37.4263594000,-122.0945260000,-29.33319901830407,15.009584,0.1,323.64587,1593045454447,,,,
Fix,GT,37.4264689000,-122.0946257000,-29.392159334683583,15.096825,0.1,324.4158,1593045455447,,,,
Fix,GT,37.4265824000,-122.0947212000,-29.363319755157818,15.121195,0.1,327.95602,1593045456447,,,,
Fix,GT,37.4266985000,-122.0948050000,-29.315401640386767,14.533834,0.1,331.3912,1593045457447,,,,
Fix,GT,37.4268107000,-122.0948783000,-29.25500307100674,13.634642,0.1,333.21194,1593045458447,,,,
Fix,GT,37.4269186000,-122.0949462000,-29.21784174654931,13.119059,0.1,333.2786,1593045459447,,,,
Fix,GT,37.4270198000,-122.0950131000,-29.2062407296047,12.187277,0.1,331.03177,1593045460447,,,,
Fix,GT,37.4271126000,-122.0950829000,-29.223240012690894,11.922506,0.1,327.81036,1593045461447,,,,
Fix,GT,37.4272029000,-122.0951588000,-29.27815901174563,12.348303,0.1,325.09372,1593045462447,,,,
Fix,GT,37.4272947000,-122.0952457000,-29.30532105838836,13.177864,0.1,321.60175,1593045463447,,,,
Fix,GT,37.4273862000,-122.0953446000,-29.336117969675342,13.592984,0.1,317.5318,1593045464447,,,,
Fix,GT,37.4274735000,-122.0954548000,-29.356799204444883,13.906488,0.1,312.85538,1593045465447,,,,
Fix,GT,37.4275541000,-122.0955743000,-29.343402394885743,13.745695,0.1,308.439,1593045466447,,,,
Fix,GT,37.4276263000,-122.0956985000,-29.28500372159624,13.4399605,0.1,304.5465,1593045467447,,,,
Fix,GT,37.4276911000,-122.0958249000,-29.245239413152433,13.273493,0.1,301.0749,1593045468447,,,,
Fix,GT,37.4277482000,-122.0959579000,-29.204401588619135,13.436949,0.1,296.27628,1593045469447,,,,
Fix,GT,37.4277973000,-122.0960964000,-29.191801071166992,13.378468,0.1,292.28107,1593045470447,,,,
Fix,GT,37.4278387000,-122.0962395000,-29.244199222676343,13.6897545,0.1,288.15588,1593045471447,,,,
Fix,GT,37.4278720000,-122.0963895000,-29.325157978558764,13.798496,0.1,283.76712,1593045472447,,,,
Fix,GT,37.4278968000,-122.0965411000,-29.357639763747102,13.594606,0.1,279.8386,1593045473447,,,,
Fix,GT,37.4279125000,-122.0966937000,-29.414362722550948,13.656263,0.1,275.4989,1593045474447,,,,
Fix,GT,37.4279191000,-122.0968467000,-29.47167890914602,13.458017,0.1,271.32736,1593045475447,,,,
Fix,GT,37.4279170000,-122.0969971000,-29.520280516744265,13.17774,0.1,267.38562,1593045476447,,,,
Fix,GT,37.4279062000,-122.0971439000,-29.591037660266693,12.9700365,0.1,262.7359,1593045477447,,,,
Fix,GT,37.4278872000,-122.0972811000,-29.6314025168939,11.457695,0.1,258.8939,1593045478447,,,,
Fix,GT,37.4278671000,-122.0973990000,-29.643493122587415,10.113819,0.1,257.42712,1593045479447,,,,
Fix,GT,37.4278483000,-122.0975034000,-29.594702100590496,8.741049,0.1,257.52533,1593045480447,,,,
Fix,GT,37.4278329000,-122.0975950000,-29.677077796140566,8.053273,0.1,258.10583,1593045481447,,,,
Fix,GT,37.4278176000,-122.0976832000,-29.739434648851216,7.939047,0.1,257.4504,1593045482447,,,,
Fix,GT,37.4278018000,-122.0977706000,-29.747842337537065,7.9582524,0.1,256.9437,1593045483447,,,,
Fix,GT,37.4277854000,-122.0978595000,-29.770199264952794,8.260895,0.1,256.97607,1593045484447,,,,
Fix,GT,37.4277682000,-122.0979532000,-29.79180145263672,8.756144,0.1,257.23132,1593045485447,,,,
Fix,GT,37.4277512000,-122.0980526000,-29.732198269293406,9.250095,0.1,259.00372,1593045486447,,,,
Fix,GT,37.4277366000,-122.0981587000,-29.774638671738785,9.829332,0.1,260.1766,1593045487447,,,,
Fix,GT,37.4277198000,-122.0982729000,-29.819881669350934,10.767287,0.1,259.27438,1593045488447,,,,
Fix,GT,37.4277009000,-122.0983964000,-29.788881532737037,11.456347,0.1,259.06653,1593045489447,,,,
Fix,GT,37.4276803000,-122.0985260000,-29.76876010779324,11.862508,0.1,258.47784,1593045490447,,,,
Fix,GT,37.4276583000,-122.0986579000,-29.79571891372575,11.903231,0.1,258.0904,1593045491447,,,,
Fix,GT,37.4276367000,-122.0987858000,-29.835241306182354,11.120885,0.1,258.0058,1593045492447,,,,
Fix,GT,37.4276161000,-122.0989030000,-29.869240788660477,10.0768385,0.1,257.38654,1593045493447,,,,
Fix,GT,37.4275977000,-122.0990054000,-29.896200508782783,8.497035,0.1,257.29297,1593045494447,,,,
Fix,GT,37.4275815000,-122.0990929000,-29.91319979215217,7.3477945,0.1,256.90677,1593045495447,,,,
Fix,GT,37.4275683000,-122.0991624000,-29.925842837940877,5.10548,0.1,256.87753,1593045496447,,,,
Fix,GT,37.4275603000,-122.0992061000,-29.9387592890713,3.250441,0.1,257.37592,1593045497447,,,,
Fix,GT,37.4275545000,-122.0992382000,-29.957200416690057,2.7442374,0.1,257.67773,1593045498447,,,,
Fix,GT,37.4275491000,-122.0992698000,-29.996719121627166,3.018786,0.1,258.58353,1593045499447,,,,
Fix,GT,37.4275462000,-122.0993071000,-30.044199415517028,3.6800632,0.1,265.39328,1593045500447,,,,
